City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal,Medal_Points
Athens,2004.0,Athletics,Athletics,100m,"GREENE, Maurice",Male,USA,United States,M,Bronze,1
Athens,2004.0,Athletics,Athletics,50km walk,"VOYEVODIN, Aleksey",Male,RUS,Russia,M,Bronze,1
Athens,2004.0,Athletics,Athletics,hammer throw,"TIKHON, Ivan",Male,BLR,Belarus,M,Silver,2
Athens,2004.0,Athletics,Athletics,4x400m relay,"KRASNOMOVETS, Olesya",Female,RUS,Russia,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x400m relay,"WILLIAMS, Novelene",Female,JAM,Jamaica,W,Bronze,1
Athens,2004.0,Athletics,Athletics,pole vault,"ROGOWSKA, Anna",Female,POL,Poland,W,Bronze,1
Athens,2004.0,Athletics,Athletics,discus throw,"KOVAGO, Zoltan",Male,HUN,Hungary,M,Silver,2
Athens,2004.0,Athletics,Athletics,4x400m relay,"BREW, Derrick",Male,USA,United States,M,Gold,3
Athens,2004.0,Athletics,Athletics,100m hurdles,"HAYES, Joanna",Female,USA,United States,W,Gold,3
Athens,2004.0,Athletics,Athletics,3000m steeplechase,"KEMBOI, Ezekiel",Male,KEN,Kenya,M,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"IVANOVA, Natalya",Female,RUS,Russia,W,Silver,2
Athens,2004.0,Athletics,Athletics,shot put,"KLEINERT, Nadine",Female,GER,Germany,W,Silver,2
Athens,2004.0,Athletics,Athletics,long jump,"LEBEDEVA, Tatyana",Female,RUS,Russia,W,Gold,3
Athens,2004.0,Athletics,Athletics,pole vault,"ISINBAEVA, Elena",Female,RUS,Russia,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x100m relay,"LEWIS-FRANCIS, Mark",Male,GBR,United Kingdom,M,Gold,3
Athens,2004.0,Athletics,Athletics,800m,"MULAUDZI, Mbulaeni",Male,RSA,South Africa,M,Silver,2
Athens,2004.0,Athletics,Athletics,100m,"OBIKWELU, Francis",Male,POR,Portugal,M,Silver,2
Athens,2004.0,Athletics,Athletics,200m,"FELIX, Allyson",Female,USA,United States,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x100m relay,"ARRON, Christine",Female,FRA,France,W,Bronze,1
Athens,2004.0,Athletics,Athletics,hammer throw,"APAK, Esref",Male,TUR,Turkey,M,Bronze,1
Athens,2004.0,Athletics,Athletics,400m,"WARINER, Jeremy",Male,USA,United States,M,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"WEIGOPWA, Saul",Male,NGR,Nigeria,M,Bronze,1
Athens,2004.0,Athletics,Athletics,5000m,"DEFAR, Meseret",Female,ETH,Ethiopia,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"AUDU, Musa",Male,NGR,Nigeria,M,Bronze,1
Athens,2004.0,Athletics,Athletics,4x100m relay,"GARDENER, Jason",Male,GBR,United Kingdom,M,Gold,3
Athens,2004.0,Athletics,Athletics,800m,"CEPLAK, Jolanda",Female,SLO,Slovenia,W,Bronze,1
Athens,2004.0,Athletics,Athletics,4x400m relay,"WILLIAMSON, Darold",Male,USA,United States,M,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"STEFFENSEN, John",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Athletics,Athletics,heptathlon,"SOTHERTON, Kelly",Female,GBR,United Kingdom,W,Bronze,1
Athens,2004.0,Athletics,Athletics,triple jump,"MBANGO ETONE, Francoise",Female,CMR,Cameroon,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"ROCK, Andrew",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Athletics,Athletics,400m hurdles,"CHALKIA, Fani",Female,GRE,Greece,W,Gold,3
Athens,2004.0,Athletics,Athletics,5000m,"DIBABA, Tirunesh",Female,ETH,Ethiopia,W,Bronze,1
Athens,2004.0,Athletics,Athletics,discus throw,"KELESIDOU, Anastasia",Female,GRE,Greece,W,Silver,2
Athens,2004.0,Athletics,Athletics,800m,"BENHASSI, Hasna",Female,MAR,Morocco,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x100m relay,"KHABAROVA, Irina",Female,RUS,Russia,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x100m relay,"SIMPSON, Sherone",Female,JAM,Jamaica,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x100m relay,"DEVONISH, Marlon",Male,GBR,United Kingdom,M,Gold,3
Athens,2004.0,Athletics,Athletics,10000m,"SIHINE, Sileshi",Male,ETH,Ethiopia,M,Silver,2
Athens,2004.0,Athletics,Athletics,decathlon,"KARPOV, Dmitriy",Male,KAZ,Kazakhstan,M,Bronze,1
Athens,2004.0,Athletics,Athletics,4x400m relay,"HENNAGAN, Monique",Female,USA,United States,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x100m relay,"CAMPBELL-BROWN, Veronica",Female,JAM,Jamaica,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x100m relay,"CRAWFORD, Shawn",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,pole vault,"FEOFANOVA, Svetlana",Female,RUS,Russia,W,Silver,2
Athens,2004.0,Athletics,Athletics,pole vault,"STEVENSON, Toby",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,1500m,"HOLMES, Kelly",Female,GBR,United Kingdom,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x100m relay,"HURTIS-HOUAIRI, Muriel",Female,FRA,France,W,Bronze,1
Athens,2004.0,Athletics,Athletics,800m,"BORZAKOVSKIY, Yuriy",Male,RUS,Russia,M,Gold,3
Athens,2004.0,Athletics,Athletics,5000m,"BEKELE, Kenenisa",Male,ETH,Ethiopia,M,Silver,2
Athens,2004.0,Athletics,Athletics,400m hurdles,"SANCHEZ, Felix",Male,DOM,Dominican Republic,M,Gold,3
Athens,2004.0,Athletics,Athletics,400m,"WILLIAMS-DARLING, Tonique",Female,BAH,Bahamas,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"ORMROD, Mark",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Athletics,Athletics,100m hurdles,"MORRISON, Melissa",Female,USA,United States,W,Bronze,1
Athens,2004.0,Athletics,Athletics,4x400m relay,"HILL, Clinton",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Athletics,Athletics,50km walk,"NIZHEGORODOV, Denis",Male,RUS,Russia,M,Silver,2
Athens,2004.0,Athletics,Athletics,4x400m relay,"UDO OBONG, Enefiok",Male,NGR,Nigeria,M,Bronze,1
Athens,2004.0,Athletics,Athletics,high jump,"HEMINGWAY, Matt",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,10000m,"BEKELE, Kenenisa",Male,ETH,Ethiopia,M,Gold,3
Athens,2004.0,Athletics,Athletics,200m,"CRAWFORD, Shawn",Male,USA,United States,M,Gold,3
Athens,2004.0,Athletics,Athletics,discus throw,"SADOVA, Natalya",Female,RUS,Russia,W,Gold,3
Athens,2004.0,Athletics,Athletics,marathon,"KASTOR, Deena",Female,USA,United States,W,Bronze,1
Athens,2004.0,Athletics,Athletics,4x100m relay,"ALIU, Deji",Male,NGR,Nigeria,M,Bronze,1
Athens,2004.0,Athletics,Athletics,javelin throw,"NERIUS, Steffi",Female,GER,Germany,W,Silver,2
Athens,2004.0,Athletics,Athletics,110m hurdles,"TRAMMELL, Terrence",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,400m hurdles,"TERESHCHUK-ANTIPOVA, Tetiana",Female,UKR,Ukraine,W,Bronze,1
Athens,2004.0,Athletics,Athletics,110m hurdles,"GARCIA, Anier",Male,CUB,Cuba,M,Bronze,1
Athens,2004.0,Athletics,Athletics,hammer throw,"CRAWFORD, Yunaika",Female,CUB,Cuba,W,Bronze,1
Athens,2004.0,Athletics,Athletics,4x100m relay,"MILLER, Coby",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,1500m,"SILVA, Rui",Male,POR,Portugal,M,Bronze,1
Athens,2004.0,Athletics,Athletics,1500m,"EL GUERROUJ, Hicham",Male,MAR,Morocco,M,Gold,3
Athens,2004.0,Athletics,Athletics,shot put,"CUMBA, Yumileidi",Female,CUB,Cuba,W,Gold,3
Athens,2004.0,Athletics,Athletics,20km walk,"BRUGNETTI, Ivano",Male,ITA,Italy,M,Gold,3
Athens,2004.0,Athletics,Athletics,5000m,"EL GUERROUJ, Hicham",Male,MAR,Morocco,M,Gold,3
Athens,2004.0,Athletics,Athletics,triple jump,"BURKENYA, Danila",Male,RUS,Russia,M,Bronze,1
Athens,2004.0,Athletics,Athletics,shot put,"BILONOG, Yuriy",Male,UKR,Ukraine,M,Gold,3
Athens,2004.0,Athletics,Athletics,long jump,"PHILLIPS, Dwight",Male,USA,United States,M,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"GODDAY, James",Male,NGR,Nigeria,M,Bronze,1
Athens,2004.0,Athletics,Athletics,4x400m relay,"FIROVA, Tatyana",Female,RUS,Russia,W,Silver,2
Athens,2004.0,Athletics,Athletics,decathlon,"SEBRLE, Roman",Male,CZE,Czech Republic,M,Gold,3
Athens,2004.0,Athletics,Athletics,20km walk,"DEAKES, Nathan",Male,AUS,Australia,M,Bronze,1
Athens,2004.0,Athletics,Athletics,20km walk,"FERNANDEZ, Francisco Javier",Male,ESP,Spain,M,Silver,2
Athens,2004.0,Athletics,Athletics,4x400m relay,"WILLIE, Kelly",Male,USA,United States,M,Gold,3
Athens,2004.0,Athletics,Athletics,100m,"CAMPBELL-BROWN, Veronica",Female,JAM,Jamaica,W,Bronze,1
Athens,2004.0,Athletics,Athletics,long jump,"MOFFITT, John",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,javelin throw,"THORKILDSEN, Andreas",Male,NOR,Norway,M,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"NAZAROVA, Natalya",Female,RUS,Russia,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x100m relay,"MCDONALD, Beverly",Female,JAM,Jamaica,W,Gold,3
Athens,2004.0,Athletics,Athletics,1500m,"LAGAT, Bernard",Male,KEN,Kenya,M,Silver,2
Athens,2004.0,Athletics,Athletics,marathon,"KEFLEZIGHI, Mebrahtom",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,triple jump,"DEVETZI, Hrysopiyi",Female,GRE,Greece,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x100m relay,"FELIX, Sylviane",Female,FRA,France,W,Bronze,1
Athens,2004.0,Athletics,Athletics,long jump,"MARTINEZ, Joan Lino",Male,ESP,Spain,M,Bronze,1
Athens,2004.0,Athletics,Athletics,javelin throw,"MAKAROV, Sergey",Male,RUS,Russia,M,Bronze,1
Athens,2004.0,Athletics,Athletics,4x400m relay,"DWYER, Patrick",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Athletics,Athletics,10000m,"TADESSE, Zersenay",Male,ERI,Eritrea,M,Bronze,1
Athens,2004.0,Athletics,Athletics,pole vault,"MACK, Timothy",Male,USA,United States,M,Gold,3
Athens,2004.0,Athletics,Athletics,10000m,"DIBABA, Ejegayehu",Female,ETH,Ethiopia,W,Silver,2
Athens,2004.0,Athletics,Athletics,discus throw,"YATCHENKO, Iryna",Female,BLR,Belarus,W,Bronze,1
Athens,2004.0,Athletics,Athletics,marathon,"BALDINI, Stefano",Male,ITA,Italy,M,Gold,3
Athens,2004.0,Athletics,Athletics,triple jump,"OPREA, Marian",Male,ROU,Romania,M,Silver,2
Athens,2004.0,Athletics,Athletics,20km race walk,"TSOUMELEKA, Athanasia",Female,GRE,Greece,W,Gold,3
Athens,2004.0,Athletics,Athletics,1500m,"TOMASHEVA, Tatyana",Female,RUS,Russia,W,Silver,2
Athens,2004.0,Athletics,Athletics,decathlon,"CLAY, Bryan",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,4x400m relay,"RICHARDS, Sandie",Female,JAM,Jamaica,W,Bronze,1
Athens,2004.0,Athletics,Athletics,javelin throw,"MANIANI-TZELILI, Mirella",Female,GRE,Greece,W,Bronze,1
Athens,2004.0,Athletics,Athletics,400m hurdles,"TIRLEA-MANOLACHE, Ionela",Female,ROU,Romania,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x100m relay,"CAMPBELL, Darren",Male,GBR,United Kingdom,M,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"ROBINSON, Moushaumi",Female,USA,United States,W,Gold,3
Athens,2004.0,Athletics,Athletics,10000m,"XING, Huina",Female,CHN,China,W,Gold,3
Athens,2004.0,Athletics,Athletics,400m hurdles,"MCFARLANE, Danny",Male,JAM,Jamaica,M,Silver,2
Athens,2004.0,Athletics,Athletics,4x400m relay,"RICHARDS, Sanya",Female,USA,United States,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"COX, Crystal",Female,USA,United States,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"ANTYUKH, Natalya",Female,RUS,Russia,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x400m relay,"SMITH, Ronetta",Female,JAM,Jamaica,W,Bronze,1
Athens,2004.0,Athletics,Athletics,heptathlon,"KLUFT, Carolina",Female,SWE,Sweden,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x100m relay,"GATLIN, Justin",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,110m hurdles,"LIU, Xiang",Male,CHN,China,M,Gold,3
Athens,2004.0,Athletics,Athletics,10000m,"TULU, Derartu",Female,ETH,Ethiopia,W,Bronze,1
Athens,2004.0,Athletics,Athletics,high jump,"SLESARENKO, Elena",Female,RUS,Russia,W,Gold,3
Athens,2004.0,Athletics,Athletics,heptathlon,"SKUJYTE, Austra",Female,LTU,Lithuania,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x100m relay,"MANG, Veronique",Female,FRA,France,W,Bronze,1
Athens,2004.0,Athletics,Athletics,shot put,"NELSON, Adam",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,discus throw,"ALEKNA, Virgilijus",Male,LTU,Lithuania,M,Gold,3
Athens,2004.0,Athletics,Athletics,5000m,"KIPCHOGE, Eliud",Male,KEN,Kenya,M,Bronze,1
Athens,2004.0,Athletics,Athletics,4x100m relay,"KRUGLOVA, Larisa",Female,RUS,Russia,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x400m relay,"WARINER, Jeremy",Male,USA,United States,M,Gold,3
Athens,2004.0,Athletics,Athletics,4x100m relay,"TABAKOVA, Yuliya",Female,RUS,Russia,W,Silver,2
Athens,2004.0,Athletics,Athletics,triple jump,"LEBEDEVA, Tatyana",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Athletics,Athletics,400m,"ANTYUKH, Natalya",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Athletics,Athletics,long jump,"KOTOVA, Tatyana",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Athletics,Athletics,high jump,"BABA, Jaroslav",Male,CZE,Czech Republic,M,Bronze,1
Athens,2004.0,Athletics,Athletics,javelin throw,"MENENDEZ, Osleidys",Female,CUB,Cuba,W,Gold,3
Athens,2004.0,Athletics,Athletics,800m,"HOLMES, Kelly",Female,GBR,United Kingdom,W,Gold,3
Athens,2004.0,Athletics,Athletics,5000m,"OCHICHI, Isabella",Female,KEN,Kenya,W,Silver,2
Athens,2004.0,Athletics,Athletics,shot put,"OLSEN, Joachim Broechner",Male,DEN,Denmark,M,Bronze,1
Athens,2004.0,Athletics,Athletics,shot put,"KRIVELYOVA, Svetlana",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Athletics,Athletics,100m,"GATLIN, Justin",Male,USA,United States,M,Gold,3
Athens,2004.0,Athletics,Athletics,400m,"GUEVARA, Ana",Female,MEX,Mexico,W,Silver,2
Athens,2004.0,Athletics,Athletics,3000m steeplechase,"KIPRUTO, Brimin Kiprop",Male,KEN,Kenya,M,Silver,2
Athens,2004.0,Athletics,Athletics,200m,"WILLIAMS, Bernard",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,high jump,"STYOPINA, Viktoriya",Female,UKR,Ukraine,W,Bronze,1
Athens,2004.0,Athletics,Athletics,4x400m relay,"HARRIS, Otis",Male,USA,United States,M,Gold,3
Athens,2004.0,Athletics,Athletics,4x100m relay,"PATTON, Darvis",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,100m,"NESTERENKO, Yuliya",Female,BLR,Belarus,W,Gold,3
Athens,2004.0,Athletics,Athletics,4x100m relay,"BAILEY, Aleen",Female,JAM,Jamaica,W,Gold,3
Athens,2004.0,Athletics,Athletics,pole vault,"GIBILISCO, Giuseppe",Male,ITA,Italy,M,Bronze,1
Athens,2004.0,Athletics,Athletics,20km race walk,"IVANOVA, Olimpiada",Female,RUS,Russia,W,Silver,2
Athens,2004.0,Athletics,Athletics,800m,"KIPKETER, Wilson",Male,DEN,Denmark,M,Bronze,1
Athens,2004.0,Athletics,Athletics,400m,"BREW, Derrick",Male,USA,United States,M,Bronze,1
Athens,2004.0,Athletics,Athletics,high jump,"HOLM, Stefan",Male,SWE,Sweden,M,Gold,3
Athens,2004.0,Athletics,Athletics,4x400m relay,"DAVY, Nadia",Female,JAM,Jamaica,W,Bronze,1
Athens,2004.0,Athletics,Athletics,marathon,"NOGUCHI, Mizuki",Female,JPN,Japan,W,Gold,3
Athens,2004.0,Athletics,Athletics,200m,"GATLIN, Justin",Male,USA,United States,M,Bronze,1
Athens,2004.0,Athletics,Athletics,discus throw,"TAMMERT, Aleksander",Male,EST,Estonia,M,Bronze,1
Athens,2004.0,Athletics,Athletics,200m,"CAMPBELL-BROWN, Veronica",Female,JAM,Jamaica,W,Gold,3
Athens,2004.0,Athletics,Athletics,hammer throw,"MORENO, Yipsi",Female,CUB,Cuba,W,Silver,2
Athens,2004.0,Athletics,Athletics,400m hurdles,"KEITA, Naman",Male,FRA,France,M,Bronze,1
Athens,2004.0,Athletics,Athletics,4x400m relay,"TROTTER, Deedee",Female,USA,United States,W,Gold,3
Athens,2004.0,Athletics,Athletics,high jump,"CLOETE, Hestrie",Female,RSA,South Africa,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x400m relay,"BURGHER, Michelle",Female,JAM,Jamaica,W,Bronze,1
Athens,2004.0,Athletics,Athletics,javelin throw,"VASILEVSKIS, Vadims",Male,LAT,Latvia,M,Silver,2
Athens,2004.0,Athletics,Athletics,20km race walk,"SAVILLE, Jane",Female,AUS,Australia,W,Bronze,1
Athens,2004.0,Athletics,Athletics,400m,"HARRIS, Otis",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,4x100m relay,"GREENE, Maurice",Male,USA,United States,M,Silver,2
Athens,2004.0,Athletics,Athletics,marathon,"NDEREBA, Catherine",Female,KEN,Kenya,W,Silver,2
Athens,2004.0,Athletics,Athletics,4x100m relay,"EMEDOLU, Uchenna",Male,NGR,Nigeria,M,Bronze,1
Athens,2004.0,Athletics,Athletics,4x100m relay,"FASUBA, Olusoji",Male,NGR,Nigeria,M,Bronze,1
Athens,2004.0,Badminton,Badminton,doubles,"GAO, Ling",Female,CHN,China,W,Silver,2
Athens,2004.0,Badminton,Badminton,doubles,"ZHANG, Jiewen",Female,CHN,China,W,Gold,3
Athens,2004.0,Badminton,Badminton,doubles,"ZHANG, Jun",Male,CHN,China,X,Gold,3
Athens,2004.0,Badminton,Badminton,doubles,"YOO, Yong-Sung",Male,KOR,"Korea, South",M,Silver,2
Athens,2004.0,Badminton,Badminton,doubles,"YANG, Wei",Female,CHN,China,W,Gold,3
Athens,2004.0,Badminton,Badminton,doubles,"ROBERTSON, Nathan",Male,GBR,United Kingdom,X,Silver,2
Athens,2004.0,Badminton,Badminton,singles,"AUDINA, Mia",Female,NED,Netherlands,W,Silver,2
Athens,2004.0,Badminton,Badminton,doubles,"LEE, Kyungwon",Female,KOR,"Korea, South",W,Bronze,1
Athens,2004.0,Badminton,Badminton,singles,"ZHOU, Mi",Female,CHN,China,W,Bronze,1
Athens,2004.0,Badminton,Badminton,doubles,"RA, Kyung-Min",Female,KOR,"Korea, South",W,Bronze,1
Athens,2004.0,Badminton,Badminton,doubles,"LIMPELE, Flandy",Male,INA,Indonesia,M,Bronze,1
Athens,2004.0,Badminton,Badminton,singles,"HIDAYAT, Taufik",Male,INA,Indonesia,M,Gold,3
Athens,2004.0,Badminton,Badminton,doubles,"HIAN, Eng",Male,INA,Indonesia,M,Bronze,1
Athens,2004.0,Badminton,Badminton,doubles,"ERIKSEN, Jens Dyrloev",Male,DEN,Denmark,X,Bronze,1
Athens,2004.0,Badminton,Badminton,singles,"KUNCORO, Soni Dwi",Male,INA,Indonesia,M,Bronze,1
Athens,2004.0,Badminton,Badminton,doubles,"LEE, Dong Soo",Male,KOR,"Korea, South",M,Silver,2
Athens,2004.0,Badminton,Badminton,doubles,"HUANG, Sui",Female,CHN,China,W,Silver,2
Athens,2004.0,Badminton,Badminton,doubles,"HA, Tae-Kwon",Male,KOR,"Korea, South",M,Gold,3
Athens,2004.0,Badminton,Badminton,doubles,"SCHJOLDAGER, Mette",Female,DEN,Denmark,X,Bronze,1
Athens,2004.0,Badminton,Badminton,singles,"SHON, Seung Mo",Male,KOR,"Korea, South",M,Silver,2
Athens,2004.0,Badminton,Badminton,doubles,"GAO, Ling",Female,CHN,China,X,Gold,3
Athens,2004.0,Badminton,Badminton,doubles,"EMMS, Gail",Female,GBR,United Kingdom,X,Silver,2
Athens,2004.0,Badminton,Badminton,singles,"ZHANG, Ning",Female,CHN,China,W,Gold,3
Athens,2004.0,Badminton,Badminton,doubles,"KIM, Dong Moon",Male,KOR,"Korea, South",M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"URRUTIA, Osmanis",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"FINGLESON, Gavin",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"BETANCOURT CHACON, Danny",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"KOBAYASHI, Masahide",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"SHIMIZU, Naoyuki",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"KURODA, Hiroki",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"IWAKUMA, Hisashi",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"WIGMORE, Ben",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"IWASE, Hitoki",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"OELTJEN, Trent",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"FUKUDOME, Kosuke",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"NILSSON, David",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"AIKAWA, Ryoji",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"ROWLAND SMITH, Ryan",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"ANDO, Yuya",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"PESTANO, Ariel",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"TAKAHASHI, Yoshinobu",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"GOURRIEL CASTILLO, Yulieski",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"WADA, Tsuyoshi",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"GONZALEZ, Norberto",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"ANDERSON, Craig",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"GONZALEZ, Paul",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"PALMA, Adiel",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"MACHADO MORALES, Roger",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"THOMPSON, Richard",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"TABARES PADILLA, Carlos Alberto",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"WILLIAMS, Jeff",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"MATSUZAKA, Daisuke",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"STOCKMAN, Phil",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"UEHARA, Koji",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"UTTING, Andrew",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"FUJIMOTO, Atsushi",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"CHARLES MARTINEZ, Yorelvis",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"BURNSIDE, Adrian",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"ISHII, Hirotoshi",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"RONEBERG, Brett",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"OGASAWARA, Michihiro",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"SCULL, Antonio",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"OXSPRING, Chris",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"BRICE, Thomas",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"LAZO, Pedro Luis",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"KINGMAN, Brendan",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"MONTIETH HERRERA, Frank Andy",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"BORROTO JIMENEZ, Luis",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"VEGA TAMAYO, Manuel Alberto",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"VAN BUIZEN, Rodney",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"MURAMATSU, Arihito",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"TAMBURRINO, Brett",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"KIMURA, Takuya",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"ENRIQUEZ TAMAYO, Michel",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"WILLIAMS, Glenn",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"KIMPTON, Nick",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"JOJIMA, Kenji",Male,JPN,Japan,M,Bronze,1
